CODGEO;LIBGEO;Abstention;Extrême-Gauche;NFP;Divers Gauche;Ensemble;Divers Centre;LR;RN;Reconquête;Divers
01339;Saint-Bernard;331;4.0;176.0;0.0;366.0;0.0;94.0;316.0;0.0;19.0
01342;Sainte-Croix;102;1.0;72.0;0.0;74.0;0.0;50.0;133.0;0.0;7.0
01343;Saint-Cyr-sur-Menthon;433;15.0;165.0;0.0;177.0;0.0;127.0;442.0;0.0;1.0
01344;Saint-Denis-lès-Bourg;1295;25.0;962.0;0.0;551.0;0.0;777.0;990.0;0.0;0.0
01345;Saint-Denis-en-Bugey;524;19.0;224.0;2.0;165.0;0.0;199.0;0.0;13.0;526.0
01346;Saint-Didier-d'Aussiat;159;2.0;73.0;0.0;57.0;0.0;118.0;195.0;0.0;0.0
01347;Saint-Didier-de-Formans;376;9.0;319.0;0.0;348.0;0.0;136.0;512.0;0.0;34.0
01348;Saint-Didier-sur-Chalaronne;716;11.0;225.0;0.0;329.0;0.0;136.0;799.0;0.0;5.0
01349;Saint-Eloi;110;7.0;67.0;0.0;72.0;0.0;34.0;117.0;0.0;4.0
01350;Saint-Etienne-du-Bois;549;13.0;300.0;0.0;149.0;0.0;419.0;572.0;0.0;0.0
01351;Saint-Etienne-sur-Chalaronne;416;20.0;115.0;0.0;129.0;0.0;57.0;485.0;0.0;1.0
01352;Saint-Etienne-sur-Reyssouze;118;4.0;44.0;0.0;34.0;0.0;77.0;142.0;0.0;0.0
01353;Sainte-Euphémie;269;6.0;208.0;0.0;234.0;0.0;74.0;331.0;0.0;39.0
01354;Saint-Genis-Pouilly;2138;19.0;1080.0;0.0;1110.0;0.0;198.0;789.0;0.0;57.0
01355;Saint-Genis-sur-Menthon;114;2.0;38.0;0.0;53.0;0.0;36.0;133.0;0.0;0.0
01356;Saint-Georges-sur-Renon;45;1.0;20.0;0.0;27.0;0.0;12.0;71.0;0.0;0.0
01357;Saint-Germain-de-Joux;114;0.0;39.0;0.0;39.0;0.0;7.0;63.0;0.0;1.0
01358;Saint-Germain-les-Paroisses;74;4.0;49.0;0.0;59.0;0.0;33.0;104.0;0.0;0.0
01359;Saint-Germain-sur-Renon;58;0.0;6.0;0.0;31.0;0.0;15.0;85.0;0.0;0.0
01360;Saint-Jean-de-Gonville;326;3.0;146.0;0.0;250.0;0.0;74.0;255.0;0.0;13.0
01361;Saint-Jean-de-Niost;344;13.0;190.0;0.0;250.0;0.0;89.0;458.0;0.0;27.0
01362;Saint-Jean-de-Thurigneux;144;6.0;60.0;0.0;114.0;0.0;54.0;194.0;0.0;22.0
01363;Saint-Jean-le-Vieux;400;10.0;213.0;5.0;141.0;0.0;222.0;0.0;6.0;414.0
01364;Saint-Jean-sur-Reyssouze;181;1.0;56.0;0.0;34.0;0.0;114.0;181.0;0.0;0.0
01365;Saint-Jean-sur-Veyle;274;3.0;114.0;0.0;135.0;0.0;95.0;247.0;0.0;1.0
01366;Sainte-Julie;153;5.0;131.0;0.0;92.0;0.0;55.0;295.0;0.0;10.0
01367;Saint-Julien-sur-Reyssouze;136;4.0;48.0;0.0;26.0;0.0;89.0;163.0;0.0;0.0
01368;Saint-Julien-sur-Veyle;143;5.0;77.0;0.0;95.0;0.0;46.0;217.0;0.0;0.0
01369;Saint-Just;227;3.0;166.0;0.0;157.0;0.0;44.0;186.0;0.0;0.0
01370;Saint-Laurent-sur-Saône;419;8.0;196.0;0.0;107.0;0.0;64.0;222.0;0.0;0.0
01371;Saint-Marcel;279;8.0;157.0;0.0;150.0;0.0;52.0;302.0;0.0;0.0
01372;Saint-Martin-de-Bavel;115;4.0;62.0;5.0;37.0;0.0;53.0;0.0;3.0;73.0
01373;Saint-Martin-du-Frêne;220;5.0;58.0;8.0;51.0;0.0;152.0;0.0;4.0;211.0
01374;Saint-Martin-du-Mont;375;6.0;236.0;0.0;128.0;0.0;266.0;468.0;0.0;0.0
01375;Saint-Martin-le-Châtel;175;4.0;82.0;0.0;46.0;0.0;124.0;210.0;0.0;0.0
01376;Saint-Maurice-de-Beynost;828;29.0;519.0;0.0;400.0;0.0;90.0;541.0;0.0;41.0
01378;Saint-Maurice-de-Gourdans;587;9.0;281.0;0.0;375.0;0.0;139.0;791.0;0.0;30.0
01379;Saint-Maurice-de-Rémens;155;8.0;73.0;3.0;30.0;0.0;67.0;0.0;3.0;190.0
01380;Saint-Nizier-le-Bouchoux;156;1.0;46.0;0.0;38.0;0.0;104.0;172.0;0.0;0.0
01381;Saint-Nizier-le-Désert;175;8.0;80.0;0.0;78.0;0.0;31.0;243.0;0.0;0.0
01382;Sainte-Olive;68;0.0;26.0;0.0;47.0;0.0;17.0;93.0;0.0;0.0
01383;Saint-Paul-de-Varax;367;9.0;119.0;0.0;148.0;0.0;52.0;424.0;0.0;0.0
01384;Saint-Rambert-en-Bugey;519;15.0;189.0;6.0;73.0;0.0;123.0;0.0;7.0;364.0
01385;Saint-Rémy;198;4.0;109.0;0.0;140.0;0.0;63.0;259.0;0.0;0.0
01386;Saint-Sorlin-en-Bugey;241;2.0;142.0;0.0;148.0;0.0;106.0;225.0;0.0;17.0
01387;Saint-Sulpice;43;2.0;17.0;0.0;10.0;0.0;38.0;57.0;0.0;0.0
01388;Saint-Trivier-de-Courtes;241;3.0;49.0;0.0;65.0;0.0;142.0;206.0;0.0;0.0
01389;Saint-Trivier-sur-Moignans;351;9.0;151.0;0.0;153.0;0.0;91.0;505.0;0.0;0.0
01390;Saint-Vulbas;269;8.0;70.0;0.0;97.0;0.0;58.0;366.0;0.0;14.0
01391;Salavre;67;1.0;39.0;0.0;17.0;0.0;66.0;72.0;0.0;0.0
01392;Samognat;108;4.0;59.0;2.0;46.0;0.0;92.0;0.0;1.0;153.0
01393;Sandrans;98;3.0;50.0;0.0;60.0;0.0;42.0;207.0;0.0;0.0
01396;Sault-Brénaz;216;10.0;59.0;0.0;58.0;0.0;48.0;169.0;0.0;12.0
01397;Sauverny;225;5.0;72.0;0.0;161.0;0.0;34.0;113.0;0.0;4.0
01398;Savigneux;277;1.0;106.0;0.0;193.0;0.0;62.0;377.0;0.0;1.0
01399;Ségny;457;3.0;193.0;0.0;274.0;0.0;76.0;226.0;0.0;6.0
01400;Seillonnaz;11;1.0;19.0;0.0;9.0;0.0;37.0;0.0;2.0;29.0
01401;Sergy;322;3.0;167.0;0.0;356.0;0.0;38.0;188.0;0.0;13.0
01402;Sermoyer;149;7.0;72.0;0.0;23.0;0.0;50.0;201.0;0.0;0.0
01403;Serrières-de-Briord;357;9.0;141.0;8.0;90.0;0.0;99.0;0.0;4.0;262.0
01404;Serrières-sur-Ain;33;0.0;17.0;3.0;11.0;0.0;15.0;0.0;0.0;41.0
01405;Servas;244;9.0;115.0;0.0;118.0;0.0;40.0;281.0;0.0;0.0
01406;Servignat;24;0.0;19.0;0.0;15.0;0.0;28.0;45.0;0.0;0.0
01407;Seyssel;224;7.0;133.0;0.0;106.0;0.0;41.0;155.0;0.0;0.0
01408;Simandre-sur-Suran;160;1.0;124.0;0.0;27.0;0.0;89.0;151.0;0.0;0.0
01410;Sonthonnax-la-Montagne;46;2.0;41.0;2.0;19.0;0.0;44.0;0.0;1.0;72.0
01411;Souclin;32;2.0;13.0;0.0;23.0;0.0;40.0;81.0;0.0;4.0
01412;Sulignat;121;4.0;61.0;0.0;59.0;0.0;31.0;158.0;0.0;0.0
01415;Talissieu;92;3.0;34.0;5.0;30.0;0.0;43.0;0.0;3.0;80.0
01416;Tenay;247;2.0;66.0;0.0;31.0;0.0;82.0;0.0;4.0;163.0
01418;Thil;230;4.0;164.0;0.0;198.0;0.0;43.0;278.0;0.0;20.0
01419;Thoiry;1111;9.0;541.0;0.0;901.0;0.0;161.0;607.0;0.0;34.0
01420;Thoissey;388;8.0;132.0;0.0;116.0;0.0;51.0;328.0;0.0;1.0
01421;Torcieu;123;4.0;82.0;5.0;35.0;0.0;77.0;0.0;1.0;199.0
01422;Tossiat;263;1.0;189.0;0.0;115.0;0.0;174.0;362.0;0.0;0.0
01423;Toussieux;172;7.0;149.0;0.0;151.0;0.0;50.0;268.0;0.0;23.0
01424;Tramoyes;310;5.0;213.0;0.0;330.0;0.0;116.0;429.0;0.0;30.0
01425;La Tranclière;56;1.0;40.0;0.0;13.0;0.0;42.0;83.0;0.0;0.0
01426;Val-Revermont;478;9.0;358.0;0.0;157.0;0.0;310.0;552.0;0.0;0.0
01427;Trévoux;1182;34.0;986.0;0.0;694.0;0.0;250.0;885.0;0.0;91.0
01428;Valeins;23;0.0;9.0;0.0;18.0;0.0;6.0;45.0;0.0;0.0
01429;Vandeins;130;2.0;50.0;0.0;31.0;0.0;83.0;195.0;0.0;0.0
01430;Varambon;96;2.0;60.0;0.0;43.0;0.0;54.0;148.0;0.0;0.0
01431;Vaux-en-Bugey;234;11.0;186.0;0.0;125.0;0.0;79.0;264.0;0.0;9.0
01432;Verjon;48;2.0;43.0;0.0;14.0;0.0;72.0;65.0;0.0;0.0
01433;Vernoux;68;4.0;21.0;0.0;8.0;0.0;34.0;70.0;0.0;0.0
01434;Versailleux;84;2.0;38.0;0.0;57.0;0.0;35.0;105.0;0.0;0.0
01435;Versonnex;525;9.0;183.0;0.0;266.0;0.0;42.0;228.0;0.0;15.0
01436;Vesancy;88;1.0;49.0;0.0;112.0;0.0;27.0;63.0;0.0;7.0
01437;Vescours;33;2.0;12.0;0.0;16.0;0.0;24.0;50.0;0.0;0.0
01439;Vésines;19;1.0;3.0;0.0;6.0;0.0;20.0;18.0;0.0;0.0
01441;Vieu-d'Izenave;148;4.0;41.0;6.0;22.0;0.0;110.0;0.0;11.0;152.0
01443;Villars-les-Dombes;1112;27.0;546.0;0.0;543.0;0.0;182.0;1042.0;0.0;3.0
01444;Villebois;331;16.0;142.0;0.0;83.0;0.0;71.0;301.0;0.0;8.0
01445;Villemotier;111;1.0;52.0;0.0;33.0;0.0;98.0;144.0;0.0;0.0
01446;Villeneuve;321;12.0;104.0;0.0;193.0;0.0;80.0;465.0;0.0;2.0
01447;Villereversure;281;3.0;151.0;0.0;66.0;0.0;170.0;274.0;0.0;0.0
01448;Villes;88;2.0;34.0;0.0;65.0;0.0;13.0;84.0;0.0;2.0
01449;Villette-sur-Ain;144;1.0;71.0;0.0;112.0;0.0;30.0;211.0;0.0;0.0
01450;Villieu-Loyes-Mollon;890;12.0;403.0;0.0;463.0;0.0;169.0;949.0;0.0;50.0
01451;Viriat;1324;22.0;704.0;0.0;473.0;0.0;1021.0;1318.0;0.0;0.0
01452;Virieu-le-Grand;262;4.0;115.0;8.0;56.0;0.0;68.0;0.0;5.0;256.0
01453;Arvière-en-Valromey;170;2.0;88.0;17.0;52.0;0.0;96.0;0.0;3.0;143.0
01454;Virignin;237;7.0;104.0;0.0;105.0;0.0;37.0;260.0;0.0;1.0
01456;Vongnes;14;0.0;12.0;3.0;17.0;0.0;9.0;0.0;0.0;11.0
01457;Vonnas;791;29.0;256.0;0.0;345.0;0.0;147.0;676.0;0.0;0.0
02001;Abbécourt;139;8.0;32.0;0.0;34.0;0.0;0.0;164.0;0.0;0.0
02002;Achery;154;1.0;45.0;0.0;47.0;0.0;0.0;186.0;7.0;7.0
02003;Acy;237;4.0;119.0;0.0;90.0;0.0;22.0;296.0;0.0;0.0
02004;Agnicourt-et-Séchelles;39;2.0;0.0;26.0;0.0;0.0;4.0;0.0;0.0;62.0
02005;Aguilcourt;82;0.0;33.0;0.0;54.0;0.0;0.0;143.0;2.0;0.0
02006;Aisonville-et-Bernoville;57;2.0;0.0;65.0;0.0;0.0;2.0;0.0;0.0;88.0
02007;Aizelles;38;0.0;5.0;0.0;25.0;0.0;0.0;31.0;0.0;0.0
02008;Aizy-Jouy;70;0.0;28.0;0.0;14.0;0.0;14.0;77.0;0.0;0.0
02009;Alaincourt;143;1.0;27.0;0.0;0.0;0.0;80.0;150.0;1.0;0.0
02010;Allemant;31;1.0;11.0;0.0;16.0;0.0;4.0;59.0;0.0;0.0
02011;Ambleny;395;9.0;97.0;0.0;154.0;0.0;0.0;347.0;0.0;0.0
02012;Ambrief;13;0.0;2.0;0.0;9.0;0.0;7.0;25.0;0.0;0.0
02013;Amifontaine;91;1.0;22.0;0.0;56.0;0.0;0.0;132.0;6.0;1.0
02014;Amigny-Rouy;182;6.0;70.0;0.0;78.0;0.0;0.0;240.0;0.0;0.0
02015;Ancienville;12;1.0;2.0;0.0;15.0;0.0;2.0;33.0;0.0;0.0
02016;Andelain;53;1.0;27.0;0.0;15.0;0.0;0.0;66.0;1.0;0.0
02017;Anguilcourt-le-Sart;85;1.0;18.0;0.0;23.0;0.0;0.0;77.0;2.0;1.0
02018;Anizy-le-Grand;693;12.0;220.0;0.0;217.0;0.0;0.0;672.0;19.0;9.0
02019;Annois;94;0.0;15.0;0.0;0.0;0.0;68.0;98.0;4.0;0.0
02020;Any-Martin-Rieux;100;4.0;0.0;97.0;0.0;0.0;5.0;0.0;0.0;144.0
02021;Archon;17;0.0;13.0;0.0;4.0;0.0;0.0;32.0;1.0;2.0
02022;Arcy-Sainte-Restitue;106;2.0;29.0;0.0;54.0;0.0;11.0;126.0;0.0;0.0
02023;Armentières-sur-Ourcq;24;0.0;19.0;0.0;12.0;0.0;6.0;28.0;0.0;0.0
02024;Arrancy;5;1.0;4.0;0.0;4.0;0.0;0.0;12.0;4.0;0.0
02025;Artemps;74;3.0;10.0;0.0;0.0;0.0;60.0;122.0;6.0;0.0
02027;Assis-sur-Serre;54;1.0;15.0;0.0;19.0;0.0;0.0;77.0;4.0;0.0
02028;Athies-sous-Laon;668;20.0;241.0;0.0;262.0;0.0;0.0;701.0;17.0;10.0
02029;Attilly;72;0.0;29.0;0.0;0.0;0.0;45.0;81.0;4.0;0.0
02030;Aubencheul-aux-Bois;59;2.0;10.0;0.0;0.0;0.0;51.0;87.0;1.0;0.0
02031;Aubenton;138;1.0;0.0;57.0;0.0;0.0;7.0;0.0;0.0;196.0
02032;Aubigny-aux-Kaisnes;64;2.0;7.0;0.0;0.0;0.0;24.0;78.0;2.0;0.0
02033;Aubigny-en-Laonnois;26;0.0;2.0;0.0;19.0;0.0;0.0;32.0;0.0;0.0
02034;Audignicourt;29;0.0;10.0;0.0;10.0;0.0;0.0;38.0;0.0;0.0
02035;Audigny;61;2.0;0.0;65.0;0.0;0.0;6.0;0.0;0.0;63.0
02036;Augy;7;1.0;6.0;0.0;14.0;0.0;3.0;30.0;0.0;0.0
02037;Aulnois-sous-Laon;315;12.0;139.0;0.0;135.0;0.0;0.0;386.0;11.0;2.0
02038;Les Autels;21;3.0;2.0;0.0;5.0;0.0;0.0;24.0;4.0;0.0
02039;Autremencourt;30;2.0;0.0;26.0;0.0;0.0;3.0;0.0;0.0;53.0
02040;Autreppes;43;2.0;0.0;37.0;0.0;0.0;1.0;0.0;0.0;42.0
02041;Autreville;229;7.0;71.0;0.0;91.0;0.0;0.0;237.0;0.0;16.0
02042;Azy-sur-Marne;96;0.0;47.0;0.0;31.0;0.0;12.0;102.0;0.0;0.0
02043;Bagneux;23;0.0;4.0;0.0;5.0;0.0;0.0;20.0;0.0;0.0
02044;Bancigny;9;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;9.0
02046;Barenton-Bugny;95;2.0;59.0;0.0;77.0;0.0;0.0;189.0;5.0;2.0
02047;Barenton-Cel;31;0.0;6.0;0.0;14.0;0.0;0.0;56.0;0.0;1.0
02048;Barenton-sur-Serre;19;0.0;12.0;0.0;11.0;0.0;0.0;41.0;4.0;0.0
02049;Barisis-aux-Bois;152;4.0;69.0;0.0;79.0;0.0;0.0;246.0;0.0;0.0
02050;Barzy-en-Thiérache;78;1.0;0.0;43.0;0.0;0.0;9.0;0.0;0.0;107.0
02051;Barzy-sur-Marne;99;1.0;28.0;0.0;48.0;0.0;6.0;95.0;0.0;0.0
02052;Bassoles-Aulers;46;0.0;8.0;0.0;17.0;0.0;0.0;34.0;1.0;0.0
02053;Vallées en Champagne;136;4.0;56.0;0.0;100.0;0.0;28.0;139.0;0.0;0.0
02054;Bazoches-et-Saint-Thibaut;147;8.0;46.0;0.0;55.0;0.0;12.0;132.0;0.0;0.0
02055;Beaumé;21;0.0;0.0;17.0;0.0;0.0;1.0;0.0;1.0;35.0
02056;Beaumont-en-Beine;38;2.0;16.0;0.0;17.0;0.0;0.0;64.0;0.0;0.0
02057;Beaurevoir;319;1.0;32.0;0.0;0.0;0.0;180.0;368.0;5.0;0.0
02058;Beaurieux;145;2.0;57.0;0.0;88.0;0.0;0.0;203.0;7.0;1.0
02059;Beautor;841;33.0;189.0;0.0;143.0;0.0;0.0;617.0;0.0;12.0
02060;Beauvois-en-Vermandois;58;1.0;15.0;0.0;0.0;0.0;39.0;105.0;1.0;0.0
02061;Becquigny;71;1.0;0.0;37.0;0.0;0.0;2.0;0.0;0.0;77.0
02062;Belleau;32;0.0;11.0;0.0;15.0;0.0;0.0;47.0;0.0;0.0
02063;Bellenglise;75;1.0;16.0;0.0;0.0;0.0;45.0;130.0;1.0;0.0
02064;Belleu;998;34.0;306.0;0.0;351.0;0.0;0.0;771.0;0.0;0.0
02065;Bellicourt;149;1.0;23.0;0.0;0.0;0.0;87.0;182.0;4.0;0.0
02066;Benay;59;0.0;11.0;0.0;0.0;0.0;38.0;52.0;3.0;0.0
02067;Bergues-sur-Sambre;42;0.0;0.0;66.0;0.0;0.0;4.0;0.0;0.0;55.0
02068;Berlancourt;17;2.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;44.0
02069;Berlise;35;1.0;11.0;0.0;13.0;0.0;0.0;31.0;2.0;0.0
02070;Bernot;102;11.0;0.0;88.0;0.0;0.0;3.0;0.0;0.0;137.0
02071;Berny-Rivière;124;8.0;58.0;0.0;96.0;0.0;0.0;216.0;0.0;0.0
02072;Berrieux;42;2.0;5.0;0.0;35.0;0.0;0.0;52.0;1.0;0.0
02073;Berry-au-Bac;155;5.0;25.0;0.0;51.0;0.0;0.0;169.0;5.0;0.0
02074;Bertaucourt-Epourdon;144;9.0;38.0;0.0;45.0;0.0;0.0;197.0;4.0;0.0
02075;Berthenicourt;31;0.0;16.0;0.0;0.0;0.0;43.0;59.0;0.0;0.0
02076;Bertricourt;22;1.0;16.0;0.0;15.0;0.0;0.0;67.0;3.0;0.0
02078;Besmé;44;4.0;3.0;0.0;16.0;0.0;0.0;51.0;0.0;0.0
02079;Besmont;25;0.0;0.0;32.0;0.0;0.0;8.0;0.0;0.0;44.0
02080;Besny-et-Loizy;80;3.0;31.0;0.0;73.0;0.0;0.0;57.0;4.0;0.0
02081;Béthancourt-en-Vaux;110;6.0;43.0;0.0;37.0;0.0;0.0;145.0;0.0;0.0
02082;Beugneux;20;2.0;9.0;0.0;18.0;0.0;1.0;33.0;0.0;0.0
02083;Beuvardes;161;1.0;41.0;0.0;65.0;0.0;14.0;246.0;0.0;0.0
02084;Bézu-le-Guéry;43;2.0;14.0;0.0;40.0;0.0;9.0;69.0;0.0;0.0
02085;Bézu-Saint-Germain;230;8.0;109.0;0.0;84.0;0.0;22.0;260.0;0.0;0.0
02086;Bichancourt;272;6.0;86.0;0.0;93.0;0.0;0.0;293.0;0.0;10.0
02087;Bieuxy;3;0.0;0.0;0.0;5.0;0.0;0.0;14.0;0.0;0.0
02088;Bièvres;6;1.0;9.0;0.0;14.0;0.0;0.0;30.0;0.0;0.0
02089;Billy-sur-Aisne;228;8.0;76.0;0.0;160.0;0.0;0.0;320.0;0.0;0.0
02090;Billy-sur-Ourcq;46;1.0;14.0;0.0;17.0;0.0;3.0;48.0;0.0;0.0
02091;Blanzy-lès-Fismes;26;0.0;7.0;0.0;8.0;0.0;2.0;20.0;0.0;0.0
02093;Blérancourt;336;6.0;78.0;0.0;99.0;0.0;0.0;321.0;0.0;19.0
02094;Blesmes;119;3.0;39.0;0.0;53.0;0.0;18.0;131.0;0.0;0.0
02095;Bohain-en-Vermandois;1540;35.0;0.0;856.0;0.0;0.0;36.0;0.0;0.0;946.0
02096;Bois-lès-Pargny;40;3.0;14.0;0.0;26.0;0.0;0.0;52.0;1.0;0.0
02097;Boncourt;57;0.0;21.0;0.0;23.0;0.0;0.0;83.0;2.0;0.0
02098;Bonneil;94;1.0;48.0;0.0;44.0;0.0;7.0;79.0;0.0;0.0
02099;Bonnesvalyn;52;4.0;36.0;0.0;20.0;0.0;2.0;67.0;0.0;0.0
02100;Bony;37;3.0;16.0;0.0;0.0;0.0;13.0;53.0;0.0;0.0
02101;Bosmont-sur-Serre;33;3.0;0.0;25.0;0.0;0.0;4.0;0.0;0.0;62.0
02102;Bouconville-Vauclair;37;1.0;14.0;0.0;34.0;0.0;0.0;39.0;0.0;1.0
02103;Boué;360;9.0;0.0;222.0;0.0;0.0;16.0;0.0;0.0;323.0
02104;Bouffignereux;20;3.0;10.0;0.0;27.0;0.0;0.0;25.0;1.0;0.0
02105;Bouresches;42;0.0;13.0;0.0;20.0;0.0;3.0;61.0;0.0;0.0
02106;Bourg-et-Comin;171;3.0;43.0;0.0;48.0;0.0;0.0;215.0;8.0;1.0
02107;Bourguignon-sous-Coucy;29;0.0;7.0;0.0;9.0;0.0;0.0;30.0;0.0;0.0
02108;Bourguignon-sous-Montbavin;24;0.0;33.0;0.0;23.0;0.0;0.0;33.0;1.0;0.0
02109;La Bouteille;104;1.0;0.0;87.0;0.0;0.0;7.0;0.0;0.0;150.0
02110;Braine;505;14.0;108.0;0.0;220.0;0.0;42.0;562.0;0.0;0.0
02111;Brancourt-en-Laonnois;164;1.0;66.0;0.0;61.0;0.0;0.0;215.0;2.0;0.0
02112;Brancourt-le-Grand;190;6.0;0.0;123.0;0.0;0.0;5.0;0.0;0.0;182.0
02114;Brasles;310;11.0;173.0;0.0;157.0;0.0;37.0;333.0;0.0;0.0
02115;Braye-en-Laonnois;43;1.0;11.0;0.0;23.0;0.0;0.0;72.0;3.0;0.0
02116;Braye-en-Thiérache;53;4.0;0.0;36.0;0.0;0.0;4.0;0.0;0.0;28.0
02117;Bray-Saint-Christophe;22;0.0;4.0;0.0;0.0;0.0;15.0;25.0;1.0;0.0
02118;Braye;27;0.0;6.0;0.0;8.0;0.0;4.0;39.0;0.0;0.0
02119;Brécy;79;1.0;18.0;0.0;28.0;0.0;7.0;80.0;0.0;0.0
02120;Brenelle;39;1.0;17.0;0.0;26.0;0.0;3.0;65.0;0.0;0.0
02121;Breny;52;1.0;16.0;0.0;15.0;0.0;3.0;70.0;0.0;0.0
02122;Brie;7;4.0;2.0;0.0;12.0;0.0;0.0;17.0;0.0;0.0
02123;Brissay-Choigny;44;0.0;21.0;0.0;0.0;0.0;67.0;88.0;1.0;0.0
02124;Brissy-Hamégicourt;135;3.0;39.0;0.0;0.0;0.0;117.0;194.0;4.0;0.0
02125;Brumetz;52;5.0;26.0;0.0;19.0;0.0;12.0;53.0;0.0;0.0
02126;Brunehamel;147;1.0;36.0;0.0;47.0;0.0;0.0;130.0;0.0;2.0
02127;Bruyères-sur-Fère;43;1.0;22.0;0.0;18.0;0.0;7.0;62.0;0.0;0.0
02128;Bruyères-et-Montbérault;292;16.0;167.0;0.0;240.0;0.0;0.0;334.0;6.0;7.0
02129;Bruys;5;0.0;6.0;0.0;4.0;0.0;1.0;10.0;0.0;0.0
02130;Bucilly;31;1.0;0.0;43.0;0.0;0.0;6.0;0.0;0.0;61.0
02131;Bucy-le-Long;539;7.0;198.0;0.0;207.0;0.0;42.0;520.0;0.0;0.0
02132;Bucy-lès-Cerny;36;1.0;15.0;0.0;49.0;0.0;0.0;44.0;4.0;2.0
02133;Bucy-lès-Pierrepont;86;4.0;23.0;0.0;41.0;0.0;0.0;138.0;4.0;4.0
02134;Buire;228;11.0;0.0;188.0;0.0;0.0;13.0;0.0;0.0;243.0
02135;Buironfosse;288;11.0;0.0;157.0;0.0;0.0;11.0;0.0;0.0;295.0
02136;Burelles;39;2.0;0.0;27.0;0.0;0.0;1.0;0.0;0.0;50.0
02137;Bussiares;40;1.0;6.0;0.0;11.0;0.0;3.0;40.0;0.0;0.0
02138;Buzancy;22;0.0;9.0;0.0;33.0;0.0;8.0;59.0;0.0;0.0
02139;Caillouël-Crépigny;134;6.0;33.0;0.0;40.0;0.0;0.0;129.0;0.0;0.0
02140;Camelin;99;2.0;34.0;0.0;42.0;0.0;0.0;135.0;0.0;0.0
02141;La Capelle;489;15.0;0.0;290.0;0.0;0.0;20.0;0.0;0.0;413.0
02142;Castres;58;1.0;24.0;0.0;0.0;0.0;48.0;80.0;1.0;0.0
02143;Le Catelet;37;1.0;6.0;0.0;0.0;0.0;19.0;68.0;1.0;0.0
02144;Caulaincourt;25;0.0;7.0;0.0;0.0;0.0;34.0;34.0;2.0;0.0
02145;Caumont;128;10.0;62.0;0.0;47.0;0.0;0.0;202.0;0.0;0.0
02146;Celles-lès-Condé;16;4.0;10.0;0.0;13.0;0.0;4.0;19.0;0.0;0.0
02148;Celles-sur-Aisne;43;2.0;21.0;0.0;26.0;0.0;6.0;68.0;0.0;0.0
02149;Cerizy;13;0.0;4.0;0.0;0.0;0.0;23.0;11.0;0.0;0.0
02150;Cerny-en-Laonnois;16;0.0;4.0;0.0;6.0;0.0;0.0;24.0;0.0;0.0
02151;Cerny-lès-Bucy;27;0.0;3.0;0.0;21.0;0.0;0.0;30.0;2.0;0.0
02152;Cerseuil;23;0.0;2.0;0.0;10.0;0.0;1.0;35.0;0.0;0.0
02153;Cessières-Suzy;161;2.0;116.0;0.0;89.0;0.0;0.0;198.0;3.0;2.0
02154;Chacrise;93;0.0;37.0;0.0;27.0;0.0;11.0;95.0;0.0;0.0
02155;Chaillevois;24;6.0;19.0;0.0;33.0;0.0;0.0;48.0;2.0;0.0
02156;Chalandry;44;4.0;8.0;0.0;21.0;0.0;0.0;71.0;5.0;0.0
02157;Chambry;176;6.0;114.0;0.0;99.0;0.0;0.0;203.0;8.0;1.0
02158;Chamouille;46;1.0;23.0;0.0;31.0;0.0;0.0;70.0;0.0;0.0
02159;Champs;72;4.0;13.0;0.0;38.0;0.0;0.0;101.0;0.0;0.0
02160;Chaourse;128;3.0;37.0;0.0;47.0;0.0;0.0;117.0;4.0;2.0
02162;La Chapelle-sur-Chézy;73;4.0;16.0;0.0;22.0;0.0;13.0;74.0;0.0;0.0
02163;Charly-sur-Marne;638;15.0;227.0;0.0;227.0;0.0;63.0;477.0;0.0;0.0
02164;Le Charmel;87;2.0;16.0;0.0;28.0;0.0;7.0;115.0;0.0;0.0
02165;Charmes;361;13.0;142.0;0.0;138.0;0.0;0.0;440.0;8.0;6.0
02166;Chartèves;64;0.0;38.0;0.0;28.0;0.0;8.0;104.0;0.0;0.0
02167;Chassemy;180;10.0;64.0;0.0;78.0;0.0;19.0;235.0;0.0;0.0
02168;Château-Thierry;4185;78.0;1969.0;0.0;1125.0;0.0;202.0;1885.0;0.0;0.0
02169;Châtillon-lès-Sons;17;1.0;0.0;8.0;0.0;0.0;3.0;0.0;0.0;33.0
02170;Châtillon-sur-Oise;27;0.0;9.0;0.0;0.0;0.0;26.0;36.0;1.0;0.0
02171;Chaudardes;11;2.0;8.0;0.0;13.0;0.0;0.0;30.0;0.0;0.0
02172;Chaudun;54;0.0;16.0;0.0;27.0;0.0;2.0;65.0;0.0;0.0
02173;Chauny;3427;80.0;933.0;0.0;885.0;0.0;0.0;2265.0;0.0;130.0
02174;Chavignon;180;7.0;52.0;0.0;91.0;0.0;24.0;231.0;0.0;0.0
02175;Chavigny;32;3.0;16.0;0.0;24.0;0.0;0.0;54.0;0.0;0.0
02176;Chavonne;53;1.0;15.0;0.0;10.0;0.0;2.0;72.0;0.0;0.0
02177;Chérêt;38;1.0;17.0;0.0;23.0;0.0;0.0;30.0;0.0;0.0
