CODGEO;LIBGEO;Abstention;Extrême-Gauche;NUPES;Divers Gauche;Ensemble;Divers Droite;Droite souverainiste;LR;RN;Reconquête;Divers
51450;Puisieulx;167.0;2.0;20.0;2.0;69.0;0.0;3.0;20.0;44.0;12.0;1.0
51454;Reims;8324.0;107.0;1339.0;123.0;1093.0;0.0;130.0;181.0;1169.0;185.0;79.0
51459;Réveillon;37.0;0.0;9.0;1.0;12.0;0.0;4.0;3.0;24.0;0.0;2.0
51460;Rieux;76.0;3.0;4.0;1.0;19.0;0.0;4.0;4.0;27.0;1.0;2.0
51461;Rilly-la-Montagne;390.0;7.0;56.0;11.0;164.0;0.0;10.0;47.0;73.0;15.0;12.0
51465;Romery;45.0;0.0;2.0;0.0;20.0;0.0;2.0;10.0;47.0;4.0;0.0
51473;Saint-Bon;44.0;0.0;3.0;3.0;14.0;0.0;0.0;3.0;20.0;3.0;3.0
51488;Saint-Imoges;103.0;0.0;22.0;5.0;58.0;0.0;5.0;10.0;25.0;10.0;2.0
51530;Sept-Saulx;239.0;4.0;18.0;4.0;52.0;0.0;6.0;17.0;88.0;4.0;4.0
51532;Sermiers;193.0;2.0;57.0;11.0;124.0;0.0;10.0;29.0;58.0;7.0;2.0
51536;Sillery;759.0;15.0;134.0;24.0;233.0;0.0;16.0;50.0;197.0;17.0;13.0
51542;Soizy-aux-Bois;49.0;3.0;6.0;2.0;14.0;0.0;3.0;6.0;27.0;2.0;0.0
51560;Suizy-le-Franc;45.0;1.0;11.0;0.0;16.0;0.0;3.0;1.0;23.0;1.0;2.0
51563;Talus-Saint-Prix;38.0;0.0;8.0;1.0;19.0;0.0;1.0;4.0;9.0;0.0;0.0
51564;Val de Livre;210.0;1.0;41.0;4.0;91.0;0.0;5.0;30.0;66.0;20.0;8.0
51570;Le Thoult-Trosnay;36.0;0.0;4.0;1.0;14.0;0.0;4.0;6.0;13.0;4.0;0.0
51571;Val-de-Vesle;385.0;1.0;60.0;13.0;122.0;0.0;10.0;37.0;122.0;16.0;3.0
51576;Tours-sur-Marne;569.0;2.0;77.0;5.0;108.0;0.0;7.0;30.0;157.0;26.0;6.0
51579;Tréfols;47.0;0.0;15.0;0.0;19.0;0.0;1.0;11.0;24.0;1.0;0.0
51580;Trépail;188.0;4.0;15.0;3.0;51.0;0.0;5.0;22.0;56.0;7.0;1.0
51585;Troissy;337.0;3.0;28.0;2.0;94.0;0.0;3.0;27.0;101.0;7.0;6.0
51596;Vauchamps;152.0;1.0;17.0;0.0;33.0;0.0;3.0;4.0;50.0;5.0;0.0
51597;Vauciennes;124.0;1.0;7.0;2.0;31.0;0.0;4.0;15.0;59.0;6.0;3.0
51605;Venteuil;148.0;0.0;17.0;3.0;67.0;0.0;6.0;39.0;83.0;7.0;7.0
51607;Verdon;88.0;0.0;16.0;1.0;12.0;0.0;5.0;13.0;29.0;4.0;2.0
51609;Verneuil;308.0;8.0;45.0;9.0;108.0;0.0;14.0;32.0;96.0;14.0;6.0
51613;Verzenay;347.0;3.0;42.0;9.0;150.0;0.0;6.0;50.0;102.0;6.0;7.0
51614;Verzy;431.0;3.0;56.0;13.0;124.0;0.0;9.0;44.0;76.0;8.0;2.0
51618;Le Vézier;89.0;1.0;18.0;6.0;17.0;0.0;5.0;4.0;12.0;3.0;0.0
51623;Ville-en-Selve;78.0;1.0;24.0;6.0;59.0;0.0;0.0;24.0;33.0;15.0;2.0
51625;Villeneuve-la-Lionne;101.0;1.0;13.0;1.0;26.0;0.0;1.0;4.0;34.0;13.0;5.0
51626;La Villeneuve-lès-Charleville;40.0;2.0;5.0;3.0;16.0;0.0;1.0;17.0;11.0;3.0;0.0
51629;Villers-Allerand;242.0;3.0;56.0;6.0;179.0;0.0;4.0;34.0;51.0;14.0;4.0
51631;Villers-aux-Noeuds;89.0;0.0;14.0;7.0;62.0;0.0;4.0;16.0;25.0;4.0;5.0
51636;Villers-Marmery;243.0;3.0;28.0;5.0;69.0;0.0;1.0;33.0;69.0;10.0;7.0
51639;La Ville-sous-Orbais;17.0;0.0;2.0;1.0;7.0;0.0;0.0;6.0;8.0;2.0;2.0
51641;Villevenard;79.0;2.0;8.0;0.0;26.0;0.0;1.0;5.0;37.0;1.0;2.0
51643;Vinay;240.0;8.0;27.0;4.0;51.0;0.0;7.0;23.0;72.0;6.0;6.0
51644;Vincelles;113.0;0.0;11.0;2.0;38.0;0.0;8.0;27.0;29.0;4.0;4.0
51663;Magenta;571.0;19.0;113.0;10.0;111.0;0.0;16.0;27.0;175.0;13.0;11.0
51003;Aigny;106.0;1.0;10.0;3.0;24.0;0.0;0.0;9.0;56.0;3.0;0.0
51015;Argers;35.0;2.0;7.0;1.0;16.0;0.0;0.0;5.0;16.0;1.0;0.0
51019;Aubérive;102.0;0.0;9.0;5.0;49.0;0.0;1.0;5.0;22.0;2.0;0.0
51027;Auve;125.0;0.0;5.0;2.0;52.0;0.0;0.0;13.0;17.0;0.0;0.0
51046;Beine-Nauroy;410.0;3.0;81.0;14.0;168.0;0.0;3.0;35.0;86.0;4.0;0.0
51047;Belval-en-Argonne;9.0;0.0;9.0;6.0;4.0;0.0;0.0;1.0;5.0;0.0;0.0
51052;Berru;232.0;3.0;42.0;7.0;102.0;0.0;0.0;23.0;56.0;10.0;0.0
51053;Berzieux;25.0;0.0;1.0;0.0;15.0;0.0;0.0;4.0;12.0;0.0;0.0
51054;Bétheniville;529.0;2.0;50.0;14.0;92.0;0.0;0.0;17.0;175.0;11.0;0.0
51061;Billy-le-Grand;34.0;0.0;6.0;2.0;24.0;0.0;0.0;17.0;14.0;2.0;0.0
51062;Binarville;55.0;0.0;7.0;1.0;19.0;0.0;0.0;0.0;24.0;1.0;0.0
51078;Bouy;224.0;3.0;22.0;5.0;64.0;0.0;3.0;13.0;71.0;2.0;0.0
51082;Braux-Sainte-Cohière;30.0;0.0;5.0;1.0;15.0;0.0;0.0;12.0;18.0;0.0;0.0
51083;Braux-Saint-Remy;20.0;0.0;7.0;1.0;14.0;0.0;0.0;8.0;10.0;0.0;0.0
51097;Bussy-le-Château;72.0;1.0;6.0;0.0;27.0;0.0;0.0;13.0;24.0;3.0;0.0
51104;Cernay-en-Dormois;87.0;1.0;5.0;1.0;12.0;0.0;0.0;13.0;12.0;0.0;0.0
51105;Cernay-lès-Reims;516.0;1.0;108.0;24.0;268.0;0.0;1.0;82.0;151.0;16.0;0.0
51108;Châlons-en-Champagne;13172.0;140.0;2427.0;364.0;2871.0;0.0;50.0;1115.0;2256.0;283.0;0.0
51126;La Chapelle-Felcourt;17.0;0.0;1.0;0.0;18.0;0.0;0.0;2.0;4.0;2.0;0.0
51132;Les Charmontois;47.0;0.0;10.0;0.0;14.0;0.0;0.0;20.0;25.0;1.0;0.0
51133;Le Châtelier;34.0;1.0;2.0;0.0;5.0;0.0;0.0;5.0;11.0;0.0;0.0
51138;Châtrices;15.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;3.0;0.0;0.0
51139;Chaudefontaine;165.0;2.0;7.0;6.0;35.0;0.0;1.0;9.0;44.0;6.0;0.0
51143;Le Chemin;15.0;1.0;2.0;1.0;9.0;0.0;0.0;3.0;11.0;0.0;0.0
51147;La Cheppe;108.0;3.0;14.0;4.0;55.0;0.0;0.0;12.0;41.0;1.0;0.0
51160;Compertrix;529.0;4.0;130.0;12.0;148.0;0.0;3.0;56.0;109.0;12.0;0.0
51161;Condé-sur-Marne;318.0;4.0;33.0;7.0;81.0;0.0;1.0;18.0;104.0;8.0;0.0
51166;Contault;29.0;1.0;0.0;1.0;10.0;0.0;0.0;4.0;14.0;2.0;0.0
51168;Coolus;80.0;2.0;24.0;3.0;49.0;0.0;0.0;4.0;26.0;1.0;0.0
51172;Cormontreuil;2577.0;51.0;534.0;124.0;949.0;0.0;10.0;218.0;596.0;91.0;0.0
51191;Courtémont;27.0;1.0;1.0;2.0;9.0;0.0;0.0;5.0;6.0;3.0;0.0
51197;La Croix-en-Champagne;25.0;0.0;6.0;0.0;14.0;0.0;2.0;8.0;9.0;2.0;0.0
51203;Cuperly;62.0;1.0;18.0;0.0;51.0;0.0;1.0;11.0;19.0;1.0;0.0
51205;Dampierre-au-Temple;103.0;1.0;19.0;5.0;43.0;0.0;0.0;8.0;18.0;4.0;0.0
51206;Dampierre-le-Château;27.0;1.0;3.0;2.0;28.0;0.0;0.0;7.0;16.0;0.0;0.0
51211;Dommartin-Dampierre;21.0;0.0;0.0;0.0;8.0;0.0;2.0;4.0;16.0;5.0;0.0
51213;Dommartin-sous-Hans;14.0;0.0;0.0;0.0;13.0;0.0;0.0;5.0;4.0;0.0;0.0
51214;Dommartin-Varimont;35.0;0.0;5.0;4.0;19.0;0.0;0.0;13.0;24.0;1.0;0.0
51216;Dontrien;113.0;1.0;5.0;3.0;42.0;0.0;0.0;7.0;13.0;2.0;0.0
51222;Eclaires;32.0;0.0;16.0;0.0;10.0;0.0;0.0;1.0;11.0;3.0;0.0
51228;Elise-Daucourt;42.0;0.0;6.0;0.0;14.0;0.0;0.0;3.0;10.0;2.0;0.0
51229;Epense;49.0;1.0;4.0;0.0;15.0;0.0;1.0;5.0;15.0;1.0;0.0
51232;Epoye;161.0;2.0;28.0;12.0;68.0;0.0;1.0;13.0;51.0;2.0;0.0
51242;Fagnières;2083.0;20.0;361.0;49.0;458.0;0.0;6.0;145.0;529.0;37.0;0.0
51253;Florent-en-Argonne;109.0;3.0;16.0;4.0;20.0;0.0;0.0;8.0;29.0;0.0;0.0
51255;Fontaine-en-Dormois;9.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0
51272;Givry-en-Argonne;178.0;1.0;20.0;2.0;53.0;0.0;1.0;15.0;42.0;0.0;0.0
51274;Gizaucourt;47.0;2.0;4.0;3.0;20.0;0.0;0.0;13.0;7.0;0.0;0.0
51278;Les Grandes-Loges;128.0;0.0;14.0;4.0;18.0;0.0;0.0;23.0;26.0;4.0;0.0
51280;Gratreuil;14.0;0.0;0.0;0.0;7.0;0.0;0.0;3.0;3.0;0.0;0.0
51283;Hans;53.0;1.0;1.0;0.0;45.0;0.0;1.0;2.0;13.0;2.0;0.0
51292;Herpont;58.0;0.0;4.0;2.0;25.0;0.0;0.0;20.0;18.0;2.0;0.0
51301;Isse;37.0;0.0;6.0;1.0;35.0;0.0;3.0;3.0;18.0;1.0;0.0
51307;Jonchery-sur-Suippe;71.0;0.0;7.0;1.0;35.0;0.0;0.0;15.0;26.0;0.0;0.0
51312;Juvigny;357.0;3.0;90.0;19.0;110.0;0.0;4.0;63.0;103.0;19.0;0.0
51317;Laval-sur-Tourbe;12.0;0.0;2.0;1.0;21.0;0.0;0.0;1.0;6.0;0.0;0.0
51326;Livry-Louvercy;448.0;1.0;57.0;15.0;130.0;0.0;0.0;26.0;130.0;4.0;0.0
51336;Maffrécourt;17.0;0.0;1.0;2.0;9.0;0.0;0.0;5.0;8.0;0.0;0.0
51341;Malmy;9.0;0.0;1.0;0.0;13.0;0.0;0.0;1.0;5.0;0.0;0.0
51355;Massiges;7.0;0.0;2.0;1.0;12.0;0.0;0.0;2.0;8.0;0.0;0.0
51368;Minaucourt-le-Mesnil-lès-Hurlus;20.0;0.0;0.0;1.0;8.0;0.0;0.0;9.0;9.0;0.0;0.0
51370;Moiremont;97.0;0.0;19.0;5.0;30.0;0.0;0.0;11.0;19.0;1.0;0.0
51388;Mourmelon-le-Grand;1684.0;8.0;142.0;36.0;254.0;0.0;3.0;71.0;415.0;37.0;0.0
51389;Mourmelon-le-Petit;318.0;4.0;41.0;12.0;84.0;0.0;5.0;19.0;101.0;6.0;0.0
51397;La Neuville-aux-Bois;68.0;0.0;5.0;1.0;23.0;0.0;0.0;4.0;27.0;0.0;0.0
51399;La Neuville-au-Pont;227.0;1.0;21.0;6.0;64.0;0.0;4.0;19.0;62.0;1.0;0.0
51403;Nogent-l'Abbesse;219.0;1.0;37.0;6.0;95.0;0.0;6.0;36.0;49.0;4.0;0.0
51404;Noirlieu;29.0;0.0;3.0;0.0;31.0;0.0;0.0;14.0;13.0;0.0;0.0
51424;Passavant-en-Argonne;59.0;2.0;9.0;10.0;23.0;0.0;1.0;8.0;34.0;2.0;0.0
51440;Pontfaverger-Moronvilliers;642.0;10.0;89.0;12.0;137.0;0.0;2.0;31.0;159.0;8.0;0.0
51447;Prosnes;191.0;2.0;21.0;12.0;79.0;0.0;1.0;20.0;69.0;5.0;0.0
51449;Prunay;407.0;5.0;55.0;14.0;164.0;0.0;0.0;40.0;119.0;6.0;0.0
51452;Rapsécourt;4.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;2.0;0.0;0.0
51453;Recy;452.0;1.0;84.0;13.0;143.0;0.0;1.0;48.0;128.0;15.0;0.0
51454;Reims;3365.0;40.0;390.0;46.0;328.0;0.0;11.0;92.0;474.0;47.0;0.0
51456;Remicourt;21.0;0.0;2.0;0.0;7.0;0.0;0.0;1.0;17.0;0.0;0.0
51470;Rouvroy-Ripont;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0
51476;Saint-Etienne-au-Temple;327.0;0.0;44.0;8.0;97.0;0.0;0.0;30.0;73.0;9.0;0.0
51483;Saint-Gibrien;159.0;2.0;38.0;5.0;77.0;0.0;1.0;12.0;62.0;5.0;0.0
51485;Saint-Hilaire-au-Temple;98.0;1.0;8.0;2.0;55.0;0.0;1.0;9.0;39.0;8.0;0.0
51486;Saint-Hilaire-le-Grand;116.0;1.0;10.0;6.0;54.0;0.0;0.0;20.0;38.0;4.0;0.0
51487;Saint-Hilaire-le-Petit;135.0;1.0;11.0;1.0;25.0;0.0;2.0;17.0;47.0;1.0;0.0
51491;Saint-Jean-sur-Tourbe;30.0;0.0;5.0;0.0;25.0;0.0;0.0;8.0;11.0;3.0;0.0
51493;Saint-Léonard;33.0;2.0;7.0;4.0;23.0;0.0;0.0;2.0;4.0;4.0;0.0
51498;Saint-Mard-sur-Auve;29.0;0.0;0.0;2.0;20.0;0.0;1.0;2.0;2.0;0.0;0.0
51500;Saint-Mard-sur-le-Mont;42.0;2.0;5.0;1.0;14.0;0.0;1.0;10.0;24.0;1.0;0.0
51501;Sainte-Marie-à-Py;77.0;1.0;7.0;4.0;34.0;0.0;0.0;10.0;29.0;4.0;0.0
51503;Saint-Martin-l'Heureux;25.0;1.0;4.0;2.0;13.0;0.0;0.0;5.0;10.0;0.0;0.0
51504;Saint-Martin-sur-le-Pré;280.0;5.0;48.0;13.0;143.0;0.0;1.0;32.0;112.0;7.0;0.0
51505;Saint-Masmes;179.0;3.0;25.0;8.0;48.0;0.0;0.0;13.0;62.0;1.0;0.0
51506;Saint-Memmie;2248.0;17.0;295.0;55.0;569.0;0.0;11.0;148.0;398.0;41.0;0.0
51507;Sainte-Menehould;1797.0;14.0;199.0;27.0;432.0;0.0;3.0;111.0;304.0;34.0;0.0
51515;Saint-Remy-sur-Bussy;114.0;0.0;9.0;4.0;65.0;0.0;0.0;2.0;34.0;2.0;0.0
51517;Saint-Souplet-sur-Py;57.0;0.0;2.0;4.0;29.0;0.0;0.0;8.0;8.0;4.0;0.0
51519;Saint-Thomas-en-Argonne;12.0;0.0;2.0;1.0;9.0;0.0;0.0;0.0;10.0;0.0;0.0
51529;Selles;181.0;4.0;16.0;3.0;53.0;0.0;0.0;7.0;64.0;7.0;0.0
51533;Servon-Melzicourt;46.0;0.0;5.0;2.0;25.0;0.0;0.0;6.0;8.0;0.0;0.0
51537;Sivry-Ante;54.0;0.0;8.0;0.0;34.0;0.0;0.0;9.0;25.0;1.0;0.0
51543;Somme-Bionne;36.0;0.0;1.0;0.0;15.0;0.0;0.0;4.0;15.0;0.0;0.0
51544;Sommepy-Tahure;246.0;3.0;22.0;3.0;68.0;0.0;2.0;44.0;41.0;6.0;0.0
51546;Somme-Suippe;175.0;0.0;8.0;2.0;51.0;0.0;1.0;18.0;63.0;2.0;0.0
51547;Somme-Tourbe;43.0;0.0;5.0;1.0;30.0;0.0;1.0;3.0;22.0;2.0;0.0
51549;Somme-Yèvre;25.0;0.0;6.0;0.0;27.0;0.0;1.0;10.0;10.0;0.0;0.0
51553;Souain-Perthes-lès-Hurlus;85.0;0.0;13.0;1.0;16.0;0.0;0.0;11.0;24.0;2.0;0.0
51559;Suippes;1430.0;11.0;93.0;10.0;226.0;0.0;2.0;52.0;328.0;17.0;0.0
51562;Taissy;747.0;13.0;147.0;28.0;384.0;0.0;4.0;85.0;224.0;44.0;0.0
51572;Tilloy-et-Bellay;91.0;2.0;12.0;3.0;40.0;0.0;0.0;10.0;21.0;2.0;0.0
51584;Trois-Puits;39.0;0.0;7.0;4.0;31.0;0.0;1.0;5.0;24.0;4.0;0.0
51587;Vadenay;73.0;0.0;10.0;2.0;41.0;0.0;0.0;10.0;37.0;7.0;0.0
51588;Valmy;99.0;2.0;9.0;2.0;39.0;0.0;0.0;18.0;39.0;2.0;0.0
51599;Vaudemange;129.0;2.0;16.0;3.0;29.0;0.0;0.0;12.0;44.0;2.0;0.0
51600;Vaudesincourt;57.0;0.0;4.0;0.0;20.0;0.0;1.0;3.0;13.0;4.0;0.0
51610;Verrières;178.0;1.0;18.0;3.0;73.0;0.0;0.0;4.0;34.0;3.0;0.0
51617;La Veuve;245.0;5.0;32.0;9.0;76.0;0.0;2.0;28.0;64.0;7.0;0.0
51619;Le Vieil-Dampierre;29.0;1.0;8.0;6.0;22.0;0.0;0.0;0.0;16.0;0.0;0.0
51620;Vienne-la-Ville;48.0;3.0;16.0;3.0;25.0;0.0;1.0;13.0;25.0;5.0;0.0
51621;Vienne-le-Château;199.0;1.0;10.0;2.0;67.0;0.0;0.0;10.0;80.0;0.0;0.0
51632;Villers-en-Argonne;90.0;2.0;14.0;1.0;37.0;0.0;0.0;10.0;31.0;3.0;0.0
51640;Ville-sur-Tourbe;80.0;1.0;5.0;0.0;25.0;0.0;0.0;5.0;32.0;1.0;0.0
51646;Virginy;21.0;0.0;3.0;1.0;14.0;0.0;0.0;6.0;16.0;2.0;0.0
51650;Voilemont;15.0;0.0;3.0;1.0;7.0;0.0;0.0;10.0;9.0;0.0;0.0
51656;Vraux;188.0;3.0;18.0;1.0;58.0;0.0;0.0;29.0;59.0;10.0;0.0
51659;Wargemoulin-Hurlus;22.0;0.0;3.0;0.0;5.0;0.0;0.0;2.0;3.0;0.0;0.0
51001;Ablancourt;50.0;0.0;4.0;1.0;4.0;31.0;0.0;0.0;13.0;2.0;0.0
51004;Allemanche-Launay-et-Soyer;52.0;0.0;3.0;0.0;3.0;20.0;0.0;0.0;16.0;0.0;0.0
51005;Allemant;61.0;0.0;3.0;1.0;7.0;29.0;0.0;0.0;13.0;1.0;0.0
51006;Alliancelles;79.0;2.0;10.0;0.0;2.0;29.0;0.0;0.0;6.0;3.0;0.0
51008;Ambrières;86.0;0.0;1.0;1.0;7.0;49.0;2.0;0.0;35.0;3.0;0.0
51009;Anglure;311.0;2.0;37.0;1.0;29.0;131.0;3.0;0.0;108.0;8.0;0.0
51010;Angluzelles-et-Courcelles;51.0;0.0;8.0;0.0;5.0;27.0;3.0;0.0;15.0;0.0;0.0
51016;Arrigny;87.0;1.0;15.0;2.0;7.0;57.0;0.0;0.0;28.0;3.0;0.0
51017;Arzillières-Neuville;151.0;1.0;8.0;3.0;3.0;58.0;0.0;0.0;45.0;4.0;0.0
51018;Athis;295.0;3.0;32.0;4.0;25.0;94.0;4.0;0.0;94.0;6.0;0.0
51022;Aulnay-l'Aître;50.0;0.0;4.0;1.0;3.0;37.0;2.0;0.0;15.0;2.0;0.0
51023;Aulnay-sur-Marne;95.0;1.0;9.0;2.0;20.0;56.0;0.0;0.0;38.0;2.0;0.0
51029;Avize;606.0;3.0;68.0;5.0;62.0;233.0;15.0;0.0;134.0;19.0;0.0
51032;Bagneux;149.0;3.0;24.0;0.0;8.0;55.0;0.0;0.0;87.0;11.0;0.0
51035;Bannes;94.0;2.0;7.0;0.0;9.0;54.0;1.0;0.0;28.0;1.0;0.0
51036;Barbonne-Fayel;178.0;1.0;22.0;0.0;33.0;55.0;3.0;0.0;58.0;5.0;0.0
51039;Bassu;37.0;0.0;2.0;0.0;0.0;32.0;1.0;0.0;7.0;0.0;0.0
51040;Bassuet;106.0;1.0;4.0;0.0;2.0;69.0;0.0;0.0;19.0;1.0;0.0
51041;Baudement;31.0;1.0;8.0;1.0;3.0;24.0;2.0;0.0;14.0;1.0;0.0
51049;Bergères-lès-Vertus;260.0;3.0;12.0;1.0;21.0;115.0;2.0;0.0;64.0;15.0;0.0
51057;Bettancourt-la-Longue;25.0;0.0;8.0;0.0;3.0;23.0;0.0;0.0;4.0;2.0;0.0
51059;Bignicourt-sur-Marne;132.0;1.0;15.0;1.0;15.0;60.0;3.0;0.0;61.0;5.0;0.0
51060;Bignicourt-sur-Saulx;63.0;1.0;4.0;1.0;4.0;38.0;1.0;0.0;19.0;2.0;0.0
51065;Blacy;226.0;1.0;25.0;1.0;15.0;128.0;3.0;0.0;51.0;6.0;0.0
51066;Blaise-sous-Arzillières;138.0;1.0;5.0;1.0;5.0;62.0;1.0;0.0;30.0;8.0;0.0
51068;Blesme;86.0;0.0;7.0;0.0;7.0;27.0;2.0;0.0;19.0;3.0;0.0
51080;Brandonvillers;50.0;2.0;2.0;2.0;5.0;48.0;0.0;0.0;23.0;2.0;0.0
51084;Bréban;32.0;2.0;2.0;0.0;0.0;34.0;0.0;0.0;6.0;0.0;0.0
51087;Breuvery-sur-Coole;63.0;3.0;10.0;1.0;10.0;40.0;0.0;0.0;31.0;4.0;0.0
51090;Broussy-le-Grand;128.0;1.0;9.0;0.0;13.0;48.0;0.0;0.0;28.0;1.0;0.0
51091;Broussy-le-Petit;46.0;0.0;1.0;0.0;4.0;37.0;0.0;0.0;8.0;4.0;0.0
51092;Broyes;167.0;3.0;11.0;1.0;16.0;53.0;2.0;0.0;47.0;3.0;0.0
51093;Brugny-Vaudancourt;173.0;1.0;26.0;3.0;15.0;75.0;5.0;0.0;36.0;6.0;0.0
51094;Brusson;76.0;0.0;8.0;0.0;1.0;35.0;0.0;0.0;26.0;3.0;0.0
51095;Le Buisson;25.0;1.0;2.0;0.0;2.0;24.0;0.0;0.0;12.0;0.0;0.0
51098;Bussy-le-Repos;67.0;0.0;4.0;0.0;8.0;30.0;0.0;0.0;9.0;2.0;0.0
51099;Bussy-Lettrée;131.0;0.0;18.0;0.0;9.0;35.0;6.0;0.0;44.0;5.0;0.0
51103;La Celle-sous-Chantemerle;63.0;0.0;8.0;0.0;15.0;29.0;0.0;0.0;17.0;8.0;0.0
51106;Cernon;39.0;0.0;4.0;1.0;4.0;35.0;1.0;0.0;13.0;0.0;0.0
51107;Chaintrix-Bierges;137.0;1.0;10.0;0.0;7.0;56.0;0.0;0.0;30.0;0.0;0.0
51117;Champigneul-Champagne;104.0;1.0;11.0;0.0;18.0;58.0;3.0;0.0;33.0;1.0;0.0
51122;Changy;51.0;0.0;2.0;0.0;6.0;29.0;2.0;0.0;15.0;4.0;0.0
51125;Chapelaine;15.0;0.0;2.0;0.0;0.0;16.0;0.0;0.0;3.0;0.0;0.0
51127;La Chapelle-Lasson;37.0;1.0;4.0;0.0;1.0;25.0;0.0;0.0;10.0;0.0;0.0
51130;Charmont;104.0;0.0;8.0;2.0;3.0;46.0;2.0;0.0;12.0;2.0;0.0
51134;Châtelraould-Saint-Louvent;97.0;0.0;4.0;2.0;6.0;46.0;1.0;0.0;34.0;1.0;0.0
51135;Châtillon-sur-Broué;31.0;0.0;5.0;1.0;4.0;14.0;0.0;0.0;16.0;2.0;0.0
51141;La Chaussée-sur-Marne;257.0;1.0;29.0;5.0;33.0;113.0;5.0;0.0;84.0;15.0;0.0
51142;Chavot-Courcourt;132.0;1.0;15.0;3.0;32.0;72.0;1.0;0.0;41.0;9.0;0.0
51144;Cheminon;241.0;2.0;28.0;2.0;13.0;79.0;1.0;0.0;60.0;11.0;0.0
51146;Cheniers;39.0;0.0;4.0;0.0;1.0;26.0;0.0;0.0;19.0;1.0;0.0
51148;Cheppes-la-Prairie;77.0;0.0;9.0;0.0;5.0;38.0;0.0;0.0;10.0;0.0;0.0
51149;Chepy;169.0;5.0;16.0;1.0;18.0;87.0;3.0;0.0;29.0;6.0;0.0
51150;Cherville;22.0;0.0;6.0;0.0;8.0;27.0;0.0;0.0;7.0;1.0;0.0
51151;Chichey;54.0;0.0;13.0;2.0;10.0;26.0;0.0;0.0;34.0;3.0;0.0
51154;Clamanges;95.0;0.0;9.0;2.0;5.0;37.0;0.0;0.0;24.0;4.0;0.0
51155;Clesles;220.0;0.0;25.0;6.0;22.0;68.0;4.0;0.0;99.0;11.0;0.0
51156;Cloyes-sur-Marne;42.0;0.0;4.0;1.0;0.0;38.0;1.0;0.0;22.0;1.0;0.0
51158;Val-des-Marais;232.0;1.0;14.0;1.0;12.0;91.0;3.0;0.0;87.0;2.0;0.0
51162;Conflans-sur-Seine;264.0;3.0;30.0;1.0;18.0;58.0;3.0;0.0;76.0;11.0;0.0
51164;Connantray-Vaurefroy;57.0;0.0;2.0;0.0;8.0;37.0;0.0;0.0;15.0;0.0;0.0
51165;Connantre;392.0;3.0;42.0;2.0;32.0;118.0;0.0;0.0;107.0;12.0;0.0
51167;Coole;51.0;2.0;5.0;0.0;3.0;51.0;1.0;0.0;7.0;1.0;0.0
51169;Corbeil;44.0;1.0;1.0;0.0;0.0;29.0;0.0;0.0;10.0;0.0;0.0
51176;Corroy;56.0;0.0;6.0;1.0;6.0;24.0;1.0;0.0;10.0;3.0;0.0
51178;Coupetz;29.0;0.0;3.0;1.0;0.0;25.0;0.0;0.0;12.0;1.0;0.0
51179;Coupéville;55.0;0.0;4.0;1.0;2.0;41.0;1.0;0.0;23.0;1.0;0.0
51182;Courcemain;39.0;0.0;3.0;0.0;1.0;23.0;0.0;0.0;16.0;3.0;0.0
51184;Courdemanges;152.0;5.0;17.0;1.0;12.0;100.0;1.0;0.0;53.0;6.0;0.0
51193;Courtisols;975.0;3.0;176.0;4.0;147.0;399.0;17.0;0.0;211.0;48.0;0.0
51195;Couvrot;345.0;1.0;36.0;2.0;31.0;164.0;1.0;0.0;103.0;12.0;0.0
51196;Cramant;386.0;2.0;32.0;6.0;25.0;155.0;2.0;0.0;92.0;5.0;0.0
51200;Cuis;154.0;2.0;14.0;0.0;21.0;69.0;2.0;0.0;40.0;12.0;0.0
51208;Dampierre-sur-Moivre;44.0;0.0;4.0;1.0;8.0;27.0;1.0;0.0;9.0;5.0;0.0
51212;Dommartin-Lettrée;64.0;0.0;3.0;1.0;6.0;33.0;1.0;0.0;12.0;5.0;0.0
51215;Dompremy;51.0;0.0;5.0;0.0;1.0;37.0;1.0;0.0;19.0;0.0;0.0
51218;Val-de-Vière;54.0;1.0;5.0;1.0;3.0;34.0;4.0;0.0;10.0;1.0;0.0
51219;Drosnay;79.0;2.0;6.0;0.0;5.0;30.0;1.0;0.0;17.0;4.0;0.0
51220;Drouilly;37.0;1.0;7.0;1.0;5.0;39.0;0.0;0.0;19.0;2.0;0.0
51223;Ecollemont;21.0;0.0;2.0;0.0;9.0;12.0;0.0;0.0;5.0;3.0;0.0
51224;Ecriennes;79.0;0.0;9.0;0.0;3.0;41.0;0.0;0.0;12.0;0.0;0.0
51226;Ecury-le-Repos;25.0;0.0;2.0;0.0;3.0;15.0;1.0;0.0;9.0;3.0;0.0
51227;Ecury-sur-Coole;162.0;1.0;38.0;5.0;28.0;70.0;1.0;0.0;40.0;10.0;0.0
51231;L'Epine;189.0;2.0;38.0;4.0;38.0;129.0;1.0;0.0;60.0;17.0;0.0
51234;Esclavolles-Lurey;231.0;2.0;37.0;4.0;38.0;74.0;4.0;0.0;96.0;6.0;0.0
