CODGEO;LIBGEO;Abstention;Extrême-Gauche;LFI;PCF;PS;EELV;Divers Gauche;LREM;LR;Divers Droite;Debout la France;FN;Divers
01053;Bourg-en-Bresse;4275.0;21.0;440.0;51.0;0.0;155.0;461.0;1303.0;635.0;0.0;57.0;387.0;55.0
01074;Chalamont;836.0;1.0;70.0;1.0;0.0;11.0;79.0;189.0;154.0;0.0;13.0;155.0;4.0
01075;Chaleins;480.0;1.0;38.0;5.0;0.0;8.0;12.0;145.0;84.0;0.0;9.0;92.0;5.0
01083;Chaneins;362.0;2.0;28.0;2.0;0.0;16.0;8.0;93.0;55.0;0.0;10.0;86.0;3.0
01084;Chanoz-Châtenay;287.0;2.0;17.0;0.0;0.0;6.0;14.0;102.0;71.0;0.0;7.0;71.0;5.0
01085;La Chapelle-du-Châtelard;145.0;1.0;5.0;4.0;0.0;12.0;6.0;32.0;33.0;0.0;10.0;35.0;4.0
01090;Châtenay;112.0;0.0;14.0;0.0;0.0;3.0;4.0;44.0;48.0;0.0;3.0;21.0;0.0
01092;Châtillon-la-Palud;607.0;2.0;83.0;2.0;0.0;24.0;29.0;183.0;96.0;0.0;15.0;134.0;7.0
01093;Châtillon-sur-Chalaronne;1852.0;8.0;110.0;7.0;0.0;39.0;48.0;549.0;545.0;0.0;18.0;253.0;16.0
01096;Chaveyriat;407.0;2.0;38.0;2.0;0.0;10.0;13.0;135.0;66.0;0.0;2.0;55.0;2.0
01113;Condeissiat;320.0;1.0;19.0;1.0;0.0;10.0;13.0;102.0;63.0;0.0;7.0;41.0;4.0
01123;Cormoranche-sur-Saône;399.0;1.0;39.0;1.0;0.0;12.0;12.0;155.0;93.0;0.0;15.0;67.0;5.0
01129;Crans;84.0;0.0;18.0;1.0;0.0;3.0;2.0;30.0;24.0;0.0;3.0;34.0;1.0
01134;Crottet;645.0;3.0;54.0;4.0;0.0;10.0;24.0;249.0;131.0;0.0;7.0;128.0;7.0
01136;Cruzilles-lès-Mépillat;323.0;0.0;11.0;2.0;0.0;12.0;10.0;126.0;55.0;0.0;4.0;52.0;2.0
01144;Dommartin;333.0;1.0;15.0;2.0;0.0;3.0;13.0;104.0;92.0;0.0;4.0;55.0;4.0
01146;Dompierre-sur-Chalaronne;131.0;0.0;15.0;3.0;0.0;0.0;5.0;62.0;33.0;0.0;1.0;29.0;0.0
01157;Fareins;763.0;3.0;82.0;18.0;0.0;42.0;32.0;385.0;129.0;0.0;12.0;168.0;6.0
01159;Feillens;1193.0;2.0;72.0;8.0;0.0;19.0;25.0;372.0;646.0;0.0;20.0;148.0;5.0
01165;Francheleins;541.0;2.0;26.0;1.0;0.0;23.0;14.0;194.0;68.0;0.0;7.0;115.0;4.0
01167;Garnerans;248.0;1.0;30.0;1.0;0.0;10.0;12.0;89.0;61.0;0.0;10.0;60.0;5.0
01169;Genouilleux;207.0;0.0;15.0;5.0;0.0;9.0;2.0;78.0;50.0;0.0;5.0;36.0;2.0
01179;Grièges;661.0;7.0;57.0;3.0;0.0;21.0;32.0;277.0;162.0;0.0;8.0;132.0;12.0
01183;Guéreins;574.0;1.0;27.0;3.0;0.0;12.0;5.0;157.0;116.0;0.0;12.0;92.0;0.0
01188;Illiat;269.0;2.0;7.0;1.0;0.0;1.0;5.0;66.0;69.0;0.0;6.0;47.0;1.0
01203;Laiz;453.0;6.0;36.0;2.0;0.0;20.0;21.0;175.0;86.0;0.0;9.0;82.0;5.0
01207;Lapeyrouse;100.0;0.0;11.0;0.0;0.0;2.0;3.0;44.0;45.0;0.0;1.0;37.0;1.0
01211;Lent;512.0;2.0;53.0;4.0;0.0;13.0;24.0;193.0;96.0;0.0;17.0;87.0;5.0
01225;Lurcy;156.0;1.0;20.0;2.0;0.0;5.0;3.0;70.0;40.0;0.0;7.0;30.0;5.0
01231;Manziat;681.0;2.0;38.0;2.0;0.0;21.0;20.0;271.0;324.0;0.0;12.0;114.0;1.0
01235;Marlieux;348.0;3.0;22.0;2.0;0.0;10.0;21.0;97.0;75.0;0.0;8.0;78.0;4.0
01243;Messimy-sur-Saône;459.0;1.0;38.0;2.0;0.0;16.0;20.0;170.0;82.0;0.0;6.0;98.0;4.0
01246;Mézériat;852.0;7.0;45.0;4.0;0.0;16.0;26.0;263.0;131.0;0.0;11.0;110.0;11.0
01252;Mogneneins;307.0;1.0;20.0;2.0;0.0;18.0;8.0;99.0;66.0;0.0;6.0;47.0;1.0
01254;Montagnat;839.0;6.0;41.0;3.0;0.0;25.0;41.0;347.0;154.0;0.0;14.0;92.0;7.0
01258;Montceaux;492.0;3.0;34.0;1.0;0.0;14.0;6.0;149.0;80.0;0.0;12.0;114.0;2.0
01261;Monthieux;233.0;0.0;14.0;1.0;0.0;13.0;8.0;107.0;58.0;0.0;6.0;48.0;2.0
01263;Montmerle-sur-Saône;1459.0;6.0;106.0;8.0;0.0;68.0;42.0;555.0;268.0;0.0;29.0;253.0;10.0
01264;Montracol;346.0;1.0;32.0;0.0;0.0;13.0;23.0;111.0;75.0;0.0;7.0;70.0;6.0
01272;Neuville-les-Dames;496.0;2.0;33.0;2.0;0.0;11.0;18.0;168.0;147.0;0.0;12.0;114.0;7.0
01289;Péronnas;2172.0;11.0;179.0;33.0;0.0;63.0;178.0;851.0;616.0;0.0;51.0;275.0;26.0
01291;Perrex;288.0;0.0;11.0;2.0;0.0;6.0;12.0;121.0;84.0;0.0;10.0;63.0;0.0
01295;Peyzieux-sur-Saône;208.0;1.0;12.0;2.0;0.0;5.0;12.0;66.0;42.0;0.0;8.0;59.0;1.0
01299;Le Plantay;182.0;1.0;11.0;6.0;0.0;3.0;2.0;58.0;61.0;0.0;5.0;66.0;3.0
01306;Pont-de-Veyle;471.0;3.0;57.0;5.0;0.0;17.0;13.0;159.0;80.0;0.0;8.0;95.0;5.0
01319;Relevant;138.0;1.0;16.0;2.0;0.0;7.0;8.0;58.0;48.0;0.0;5.0;46.0;4.0
01320;Replonges;1311.0;3.0;62.0;4.0;0.0;39.0;37.0;529.0;419.0;0.0;18.0;223.0;11.0
01328;Romans;188.0;1.0;8.0;3.0;0.0;7.0;15.0;59.0;42.0;0.0;4.0;41.0;2.0
01332;Saint-André-de-Bâgé;264.0;2.0;17.0;0.0;0.0;8.0;6.0;130.0;69.0;0.0;7.0;43.0;1.0
01334;Saint-André-d'Huiriat;233.0;0.0;16.0;1.0;0.0;9.0;4.0;54.0;43.0;0.0;1.0;61.0;2.0
01335;Saint-André-le-Bouchoux;112.0;1.0;8.0;1.0;0.0;8.0;6.0;40.0;31.0;0.0;3.0;30.0;0.0
01336;Saint-André-sur-Vieux-Jonc;391.0;4.0;34.0;2.0;0.0;12.0;39.0;170.0;90.0;0.0;7.0;97.0;2.0
01343;Saint-Cyr-sur-Menthon;691.0;2.0;39.0;4.0;0.0;21.0;23.0;221.0;143.0;0.0;12.0;106.0;12.0
01348;Saint-Didier-sur-Chalaronne;1117.0;3.0;53.0;4.0;0.0;24.0;17.0;276.0;372.0;0.0;10.0;176.0;8.0
01351;Saint-Etienne-sur-Chalaronne;599.0;3.0;42.0;7.0;0.0;23.0;13.0;135.0;106.0;0.0;9.0;122.0;6.0
01355;Saint-Genis-sur-Menthon;173.0;0.0;11.0;3.0;0.0;4.0;13.0;55.0;34.0;0.0;4.0;45.0;0.0
01356;Saint-Georges-sur-Renon;67.0;0.0;5.0;2.0;0.0;6.0;3.0;22.0;12.0;0.0;0.0;24.0;2.0
01359;Saint-Germain-sur-Renon;101.0;0.0;4.0;0.0;0.0;0.0;3.0;25.0;42.0;0.0;2.0;21.0;1.0
01365;Saint-Jean-sur-Veyle;430.0;4.0;30.0;2.0;0.0;6.0;18.0;157.0;102.0;0.0;10.0;57.0;11.0
01368;Saint-Julien-sur-Veyle;269.0;0.0;22.0;3.0;0.0;7.0;4.0;112.0;61.0;0.0;6.0;55.0;4.0
01369;Saint-Just;377.0;5.0;30.0;5.0;0.0;15.0;33.0;132.0;92.0;0.0;10.0;43.0;1.0
01370;Saint-Laurent-sur-Saône;554.0;4.0;56.0;5.0;0.0;22.0;18.0;168.0;60.0;0.0;6.0;76.0;5.0
01371;Saint-Marcel;472.0;1.0;65.0;2.0;0.0;20.0;20.0;137.0;55.0;0.0;7.0;104.0;4.0
01381;Saint-Nizier-le-Désert;330.0;1.0;21.0;5.0;0.0;11.0;12.0;75.0;48.0;0.0;14.0;92.0;3.0
01382;Sainte-Olive;112.0;0.0;2.0;1.0;0.0;9.0;2.0;44.0;27.0;0.0;1.0;22.0;0.0
01383;Saint-Paul-de-Varax;571.0;6.0;47.0;1.0;0.0;11.0;14.0;165.0;81.0;0.0;12.0;130.0;2.0
01385;Saint-Rémy;352.0;0.0;33.0;3.0;0.0;16.0;23.0;186.0;111.0;0.0;7.0;54.0;9.0
01389;Saint-Trivier-sur-Moignans;764.0;3.0;39.0;11.0;0.0;15.0;18.0;188.0;135.0;0.0;10.0;146.0;4.0
01393;Sandrans;173.0;1.0;10.0;1.0;0.0;3.0;8.0;60.0;59.0;0.0;10.0;40.0;8.0
01398;Savigneux;543.0;1.0;23.0;1.0;0.0;8.0;8.0;183.0;93.0;0.0;13.0;100.0;3.0
01405;Servas;487.0;0.0;33.0;4.0;0.0;8.0;20.0;112.0;59.0;0.0;13.0;89.0;2.0
01412;Sulignat;206.0;0.0;13.0;0.0;0.0;11.0;12.0;79.0;45.0;0.0;5.0;49.0;0.0
01420;Thoissey;595.0;5.0;31.0;3.0;0.0;14.0;17.0;132.0;98.0;0.0;6.0;114.0;3.0
01428;Valeins;30.0;0.0;2.0;0.0;0.0;1.0;0.0;27.0;19.0;0.0;2.0;6.0;1.0
01434;Versailleux;161.0;0.0;15.0;0.0;0.0;5.0;5.0;49.0;37.0;0.0;8.0;40.0;2.0
01439;Vésines;25.0;0.0;0.0;0.0;0.0;1.0;4.0;14.0;21.0;0.0;1.0;4.0;1.0
01443;Villars-les-Dombes;1667.0;11.0;125.0;15.0;0.0;57.0;53.0;618.0;301.0;0.0;30.0;294.0;20.0
01446;Villeneuve;550.0;1.0;40.0;4.0;0.0;18.0;10.0;168.0;108.0;0.0;18.0;119.0;3.0
01449;Villette-sur-Ain;279.0;1.0;29.0;5.0;0.0;17.0;13.0;107.0;36.0;0.0;9.0;70.0;4.0
01457;Vonnas;976.0;6.0;64.0;9.0;0.0;23.0;39.0;377.0;253.0;0.0;24.0;166.0;13.0
01002;L'Abergement-de-Varey;79.0;2.0;14.0;1.0;3.0;15.0;0.0;32.0;39.0;0.0;0.0;18.0;1.0
01004;Ambérieu-en-Bugey;4589.0;21.0;591.0;74.0;162.0;117.0;0.0;1123.0;1032.0;0.0;63.0;679.0;43.0
01007;Ambronay;879.0;5.0;142.0;13.0;33.0;38.0;0.0;267.0;278.0;0.0;11.0;179.0;0.0
01011;Apremont;100.0;0.0;9.0;7.0;4.0;8.0;0.0;34.0;88.0;0.0;2.0;21.0;0.0
01012;Aranc;123.0;3.0;25.0;4.0;3.0;4.0;0.0;49.0;36.0;0.0;6.0;20.0;0.0
01013;Arandas;46.0;0.0;13.0;2.0;2.0;3.0;0.0;9.0;33.0;0.0;1.0;21.0;0.0
01014;Arbent;1262.0;3.0;50.0;26.0;15.0;21.0;0.0;264.0;347.0;0.0;10.0;108.0;56.0
01017;Argis;140.0;2.0;33.0;1.0;2.0;12.0;0.0;31.0;46.0;0.0;6.0;43.0;0.0
01019;Armix;14.0;0.0;2.0;0.0;1.0;1.0;0.0;6.0;3.0;0.0;2.0;2.0;0.0
01022;Artemare;446.0;3.0;68.0;2.0;7.0;13.0;0.0;105.0;134.0;0.0;19.0;76.0;0.0
01031;Bellignat;1199.0;0.0;59.0;27.0;18.0;5.0;0.0;231.0;332.0;0.0;15.0;130.0;36.0
01035;Belleydoux;123.0;2.0;18.0;3.0;0.0;7.0;0.0;29.0;44.0;0.0;2.0;26.0;0.0
01036;Belmont-Luthézieu;213.0;1.0;47.0;1.0;1.0;18.0;0.0;57.0;91.0;0.0;7.0;18.0;0.0
01037;Bénonces;89.0;2.0;8.0;1.0;3.0;5.0;0.0;19.0;71.0;0.0;2.0;20.0;0.0
01039;Béon;190.0;0.0;19.0;5.0;7.0;8.0;0.0;54.0;48.0;0.0;2.0;22.0;0.0
01041;Bettant;270.0;2.0;50.0;7.0;6.0;8.0;0.0;95.0;77.0;0.0;5.0;57.0;2.0
01051;Bolozon;51.0;0.0;6.0;2.0;3.0;1.0;0.0;13.0;10.0;0.0;1.0;9.0;0.0
01056;Boyeux-Saint-Jérôme;116.0;0.0;11.0;0.0;1.0;11.0;0.0;35.0;90.0;0.0;4.0;29.0;0.0
01059;Brénaz;30.0;0.0;8.0;1.0;1.0;3.0;0.0;15.0;29.0;0.0;3.0;3.0;0.0
01060;Brénod;189.0;0.0;26.0;2.0;1.0;7.0;0.0;53.0;97.0;0.0;3.0;30.0;0.0
01063;Brion;150.0;0.0;7.0;0.0;3.0;4.0;0.0;57.0;107.0;0.0;4.0;27.0;1.0
01064;Briord;408.0;4.0;23.0;6.0;13.0;6.0;0.0;83.0;77.0;0.0;3.0;84.0;0.0
01066;La Burbanche;38.0;0.0;5.0;1.0;2.0;0.0;0.0;3.0;12.0;0.0;2.0;17.0;0.0
01067;Ceignes;98.0;0.0;3.0;6.0;1.0;3.0;0.0;26.0;42.0;0.0;1.0;19.0;0.0
01068;Cerdon;252.0;1.0;22.0;5.0;3.0;4.0;0.0;55.0;100.0;0.0;3.0;54.0;0.0
01073;Ceyzérieu;437.0;0.0;53.0;14.0;24.0;21.0;0.0;125.0;116.0;0.0;15.0;65.0;0.0
01076;Chaley;43.0;1.0;11.0;3.0;1.0;3.0;0.0;14.0;23.0;0.0;2.0;16.0;0.0
01077;Challes-la-Montagne;60.0;1.0;11.0;3.0;0.0;2.0;0.0;14.0;41.0;0.0;2.0;11.0;0.0
01079;Champagne-en-Valromey;233.0;4.0;53.0;4.0;6.0;8.0;0.0;96.0;68.0;0.0;60.0;18.0;0.0
01080;Champdor-Corcelles;218.0;0.0;37.0;11.0;7.0;10.0;0.0;71.0;104.0;0.0;2.0;31.0;0.0
01087;Charix;86.0;0.0;17.0;5.0;3.0;1.0;0.0;23.0;53.0;0.0;4.0;14.0;0.0
01089;Château-Gaillard;772.0;0.0;64.0;13.0;16.0;12.0;0.0;174.0;198.0;0.0;12.0;140.0;5.0
01097;Chavornay;79.0;0.0;18.0;1.0;2.0;2.0;0.0;34.0;28.0;0.0;7.0;13.0;0.0
01098;Chazey-Bons;56.0;2.0;7.0;0.0;2.0;2.0;0.0;16.0;21.0;0.0;1.0;16.0;0.0
01100;Cheignieu-la-Balme;50.0;0.0;18.0;2.0;4.0;2.0;0.0;23.0;22.0;0.0;3.0;8.0;0.0
01101;Chevillard;67.0;1.0;3.0;4.0;4.0;5.0;0.0;14.0;25.0;0.0;1.0;18.0;0.0
01107;Cleyzieu;57.0;0.0;9.0;1.0;5.0;2.0;0.0;12.0;22.0;0.0;0.0;11.0;0.0
01111;Conand;43.0;0.0;9.0;1.0;2.0;8.0;0.0;16.0;18.0;0.0;1.0;6.0;0.0
01112;Condamine;124.0;0.0;11.0;1.0;5.0;1.0;0.0;32.0;57.0;0.0;6.0;23.0;3.0
01116;Contrevoz;199.0;0.0;24.0;4.0;8.0;2.0;0.0;77.0;67.0;0.0;11.0;37.0;1.0
01121;Corlier;41.0;0.0;2.0;2.0;2.0;2.0;0.0;12.0;12.0;0.0;1.0;9.0;0.0
01122;Cormaranche-en-Bugey;251.0;3.0;33.0;15.0;14.0;12.0;0.0;105.0;159.0;0.0;6.0;36.0;0.0
01141;Cuzieu;168.0;1.0;22.0;2.0;2.0;9.0;0.0;61.0;80.0;0.0;2.0;17.0;0.0
01148;Dortan;725.0;2.0;41.0;16.0;9.0;18.0;0.0;124.0;255.0;0.0;8.0;85.0;5.0
01149;Douvres;346.0;2.0;45.0;9.0;17.0;20.0;0.0;157.0;119.0;0.0;1.0;81.0;0.0
01152;Echallon;260.0;4.0;25.0;9.0;9.0;13.0;0.0;110.0;100.0;0.0;8.0;39.0;0.0
01155;Evosges;46.0;0.0;5.0;0.0;2.0;2.0;0.0;7.0;52.0;0.0;0.0;10.0;0.0
01162;Flaxieu;11.0;0.0;0.0;0.0;2.0;2.0;0.0;13.0;31.0;0.0;0.0;7.0;0.0
01170;Beard-Géovreissiat;337.0;0.0;22.0;6.0;2.0;12.0;0.0;75.0;119.0;0.0;5.0;62.0;10.0
01171;Géovreisset;326.0;1.0;25.0;1.0;8.0;3.0;0.0;76.0;116.0;0.0;0.0;46.0;9.0
01181;Groissiat;401.0;1.0;21.0;8.0;7.0;7.0;0.0;94.0;204.0;0.0;5.0;51.0;5.0
01185;Hauteville-Lompnes;1162.0;7.0;134.0;35.0;45.0;31.0;0.0;273.0;339.0;0.0;12.0;140.0;4.0
01186;Hostiaz;30.0;1.0;0.0;3.0;2.0;8.0;0.0;7.0;23.0;0.0;0.0;8.0;0.0
01187;Haut Valromey;220.0;2.0;37.0;10.0;17.0;23.0;0.0;85.0;167.0;0.0;23.0;28.0;0.0
01190;Innimond;27.0;1.0;5.0;2.0;9.0;1.0;0.0;18.0;29.0;0.0;1.0;6.0;0.0
01191;Izenave;58.0;1.0;2.0;1.0;0.0;3.0;0.0;14.0;47.0;0.0;0.0;6.0;0.0
01192;Izernore;757.0;1.0;45.0;13.0;13.0;18.0;0.0;135.0;336.0;0.0;14.0;111.0;24.0
01199;Jujurieux;782.0;4.0;99.0;10.0;26.0;33.0;0.0;160.0;216.0;0.0;14.0;105.0;0.0
01200;Labalme;49.0;0.0;13.0;3.0;5.0;1.0;0.0;22.0;19.0;0.0;1.0;7.0;0.0
01204;Le Poizat-Lalleyriat;221.0;0.0;24.0;5.0;11.0;12.0;0.0;103.0;101.0;0.0;1.0;38.0;0.0
01206;Lantenay;83.0;1.0;9.0;2.0;3.0;7.0;0.0;35.0;59.0;0.0;2.0;16.0;0.0
01214;Leyssard;58.0;1.0;13.0;4.0;2.0;4.0;0.0;13.0;16.0;0.0;2.0;9.0;0.0
01216;Lhuis;285.0;1.0;34.0;2.0;4.0;14.0;0.0;83.0;121.0;0.0;3.0;45.0;0.0
01218;Lochieu;45.0;0.0;1.0;1.0;0.0;4.0;0.0;3.0;5.0;0.0;6.0;12.0;0.0
01219;Lompnas;54.0;0.0;3.0;0.0;2.0;0.0;0.0;10.0;53.0;0.0;1.0;6.0;0.0
01221;Lompnieu;42.0;0.0;11.0;4.0;8.0;3.0;0.0;22.0;17.0;0.0;6.0;5.0;0.0
01228;Maillat;221.0;0.0;2.0;3.0;4.0;2.0;0.0;57.0;132.0;0.0;0.0;40.0;10.0
01233;Marchamp;50.0;0.0;6.0;1.0;2.0;2.0;0.0;12.0;21.0;0.0;1.0;10.0;0.0
01234;Marignieu;61.0;0.0;12.0;3.0;2.0;2.0;0.0;15.0;42.0;0.0;0.0;17.0;0.0
01237;Martignat;571.0;0.0;34.0;11.0;8.0;6.0;0.0;125.0;208.0;0.0;3.0;99.0;15.0
01240;Matafelon-Granges;236.0;0.0;25.0;15.0;9.0;6.0;0.0;47.0;86.0;0.0;7.0;55.0;0.0
01242;Mérignat;32.0;1.0;17.0;0.0;3.0;13.0;0.0;12.0;16.0;0.0;0.0;6.0;0.0
01255;Montagnieu;199.0;4.0;12.0;3.0;11.0;6.0;0.0;57.0;64.0;0.0;1.0;28.0;0.0
01265;Montréal-la-Cluse;1086.0;2.0;71.0;14.0;19.0;15.0;0.0;182.0;450.0;0.0;6.0;92.0;66.0
01267;Nurieux-Volognat;329.0;0.0;33.0;4.0;9.0;13.0;0.0;105.0;137.0;0.0;7.0;59.0;6.0
01269;Nantua;871.0;4.0;65.0;16.0;15.0;17.0;0.0;175.0;302.0;0.0;12.0;114.0;88.0
01274;Les Neyrolles;164.0;2.0;9.0;2.0;2.0;1.0;0.0;24.0;75.0;0.0;1.0;49.0;14.0
01277;Nivollet-Montgriffon;50.0;0.0;16.0;1.0;1.0;3.0;0.0;11.0;18.0;0.0;2.0;9.0;0.0
01279;Oncieu;27.0;0.0;3.0;1.0;2.0;4.0;0.0;13.0;29.0;0.0;0.0;8.0;0.0
01280;Ordonnaz;51.0;0.0;2.0;1.0;0.0;2.0;0.0;18.0;43.0;0.0;1.0;5.0;0.0
01282;Outriaz;79.0;0.0;10.0;3.0;3.0;1.0;0.0;20.0;37.0;0.0;0.0;17.0;0.0
01283;Oyonnax;6750.0;18.0;329.0;172.0;106.0;94.0;0.0;1041.0;1719.0;0.0;49.0;629.0;277.0
01293;Peyriat;44.0;0.0;7.0;1.0;1.0;9.0;0.0;29.0;27.0;0.0;1.0;9.0;0.0
01303;Poncin;577.0;2.0;40.0;5.0;22.0;10.0;0.0;127.0;265.0;0.0;2.0;96.0;1.0
01307;Port;284.0;3.0;18.0;6.0;5.0;1.0;0.0;63.0;135.0;0.0;1.0;38.0;20.0
01311;Prémillieu;16.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;5.0;0.0;0.0;6.0;0.0
01329;Rossillon;63.0;0.0;10.0;1.0;2.0;6.0;0.0;25.0;17.0;0.0;5.0;21.0;0.0
01330;Ruffieu;56.0;0.0;14.0;0.0;3.0;8.0;0.0;28.0;30.0;0.0;2.0;10.0;0.0
01331;Saint-Alban;63.0;0.0;9.0;2.0;5.0;5.0;0.0;29.0;25.0;0.0;1.0;14.0;0.0
01338;Groslée-Saint-Benoît;490.0;1.0;29.0;7.0;8.0;12.0;0.0;138.0;115.0;0.0;8.0;88.0;0.0
01345;Saint-Denis-en-Bugey;930.0;6.0;101.0;23.0;27.0;10.0;0.0;203.0;189.0;0.0;7.0;152.0;1.0
01363;Saint-Jean-le-Vieux;594.0;1.0;99.0;10.0;27.0;23.0;0.0;205.0;204.0;0.0;14.0;94.0;4.0
01372;Saint-Martin-de-Bavel;159.0;1.0;21.0;3.0;11.0;9.0;0.0;56.0;53.0;0.0;3.0;12.0;0.0
01373;Saint-Martin-du-Frêne;321.0;1.0;14.0;6.0;3.0;5.0;0.0;79.0;203.0;0.0;4.0;53.0;10.0
01379;Saint-Maurice-de-Rémens;260.0;0.0;36.0;0.0;11.0;5.0;0.0;64.0;78.0;0.0;3.0;69.0;0.0
01384;Saint-Rambert-en-Bugey;760.0;4.0;105.0;8.0;18.0;10.0;0.0;120.0;152.0;0.0;6.0;107.0;0.0
01392;Samognat;190.0;0.0;18.0;10.0;3.0;7.0;0.0;68.0;129.0;0.0;2.0;40.0;0.0
01400;Seillonnaz;49.0;0.0;7.0;3.0;3.0;2.0;0.0;25.0;28.0;0.0;4.0;7.0;0.0
01403;Serrières-de-Briord;495.0;4.0;54.0;8.0;12.0;6.0;0.0;119.0;110.0;0.0;3.0;70.0;1.0
01404;Serrières-sur-Ain;50.0;1.0;9.0;0.0;1.0;2.0;0.0;17.0;14.0;0.0;0.0;17.0;0.0
01410;Sonthonnax-la-Montagne;101.0;0.0;17.0;4.0;1.0;8.0;0.0;37.0;60.0;0.0;4.0;12.0;0.0
01414;Sutrieu;66.0;0.0;13.0;2.0;4.0;5.0;0.0;40.0;33.0;0.0;8.0;10.0;0.0
01415;Talissieu;138.0;1.0;13.0;5.0;3.0;7.0;0.0;46.0;37.0;0.0;4.0;34.0;0.0
01416;Tenay;355.0;0.0;39.0;2.0;7.0;8.0;0.0;73.0;69.0;0.0;7.0;60.0;2.0
01417;Thézillieu;98.0;1.0;22.0;2.0;11.0;4.0;0.0;41.0;78.0;0.0;2.0;12.0;0.0
01421;Torcieu;239.0;2.0;41.0;6.0;11.0;5.0;0.0;53.0;61.0;0.0;4.0;80.0;0.0
01441;Vieu-d'Izenave;234.0;0.0;23.0;3.0;8.0;4.0;0.0;35.0;131.0;0.0;2.0;31.0;1.0
01442;Vieu;149.0;1.0;23.0;7.0;8.0;12.0;0.0;47.0;44.0;0.0;5.0;11.0;0.0
01452;Virieu-le-Grand;324.0;4.0;45.0;7.0;11.0;15.0;0.0;110.0;81.0;0.0;9.0;70.0;0.0
01453;Virieu-le-Petit;102.0;0.0;7.0;1.0;1.0;1.0;0.0;21.0;54.0;0.0;8.0;12.0;0.0
01456;Vongnes;22.0;0.0;4.0;0.0;4.0;0.0;0.0;20.0;16.0;0.0;2.0;3.0;0.0
02002;Achery;192.0;3.0;13.0;0.0;12.0;3.0;0.0;57.0;39.0;0.0;4.0;74.0;0.0
02005;Aguilcourt;147.0;2.0;21.0;0.0;4.0;5.0;0.0;62.0;20.0;0.0;4.0;65.0;0.0
02007;Aizelles;39.0;0.0;10.0;0.0;1.0;4.0;0.0;18.0;10.0;0.0;1.0;18.0;0.0
02013;Amifontaine;154.0;0.0;11.0;0.0;7.0;7.0;0.0;45.0;24.0;0.0;3.0;46.0;0.0
02016;Andelain;82.0;0.0;18.0;0.0;7.0;2.0;0.0;31.0;6.0;0.0;2.0;10.0;1.0
02017;Anguilcourt-le-Sart;96.0;1.0;11.0;0.0;8.0;0.0;0.0;43.0;16.0;0.0;0.0;29.0;0.0
02018;Anizy-le-Château;817.0;5.0;41.0;0.0;98.0;14.0;0.0;170.0;137.0;0.0;12.0;148.0;3.0
02021;Archon;35.0;0.0;7.0;0.0;3.0;3.0;0.0;8.0;7.0;0.0;1.0;16.0;1.0
02024;Arrancy;10.0;2.0;4.0;0.0;1.0;1.0;0.0;4.0;6.0;0.0;0.0;11.0;2.0
02027;Assis-sur-Serre;98.0;2.0;11.0;0.0;6.0;1.0;0.0;22.0;14.0;0.0;3.0;39.0;1.0
02028;Athies-sous-Laon;1011.0;13.0;65.0;0.0;239.0;31.0;0.0;276.0;98.0;0.0;6.0;278.0;3.0
02033;Aubigny-en-Laonnois;35.0;2.0;3.0;0.0;3.0;0.0;0.0;17.0;8.0;0.0;0.0;12.0;1.0
02037;Aulnois-sous-Laon;440.0;7.0;33.0;0.0;114.0;9.0;0.0;142.0;134.0;0.0;0.0;100.0;0.0
02038;Les Autels;24.0;0.0;2.0;0.0;1.0;1.0;0.0;8.0;9.0;0.0;1.0;14.0;0.0
02046;Barenton-Bugny;182.0;6.0;15.0;0.0;31.0;6.0;0.0;65.0;33.0;0.0;5.0;63.0;0.0
02047;Barenton-Cel;59.0;0.0;6.0;0.0;7.0;0.0;0.0;12.0;10.0;0.0;2.0;20.0;0.0
02048;Barenton-sur-Serre;29.0;0.0;6.0;0.0;4.0;1.0;0.0;16.0;13.0;0.0;1.0;18.0;0.0
02052;Bassoles-Aulers;58.0;0.0;2.0;0.0;5.0;4.0;0.0;14.0;5.0;0.0;0.0;21.0;0.0
02058;Beaurieux;241.0;0.0;25.0;0.0;15.0;7.0;0.0;84.0;47.0;0.0;3.0;87.0;2.0
02069;Berlise;48.0;0.0;4.0;0.0;1.0;0.0;0.0;9.0;16.0;0.0;0.0;11.0;0.0
02072;Berrieux;56.0;1.0;4.0;0.0;4.0;3.0;0.0;41.0;8.0;0.0;1.0;28.0;0.0
02073;Berry-au-Bac;184.0;2.0;14.0;0.0;8.0;6.0;0.0;46.0;31.0;0.0;11.0;82.0;0.0
02074;Bertaucourt-Epourdon;230.0;3.0;12.0;0.0;18.0;4.0;0.0;55.0;23.0;0.0;4.0;70.0;2.0
02076;Bertricourt;36.0;0.0;4.0;0.0;1.0;2.0;0.0;15.0;16.0;0.0;1.0;18.0;2.0
02080;Besny-et-Loizy;110.0;1.0;8.0;0.0;40.0;4.0;0.0;51.0;35.0;0.0;2.0;20.0;0.0
02088;Bièvres;18.0;0.0;1.0;0.0;6.0;1.0;0.0;14.0;14.0;0.0;0.0;9.0;0.0
02096;Bois-lès-Pargny;85.0;0.0;8.0;0.0;14.0;1.0;0.0;19.0;9.0;0.0;1.0;11.0;2.0
02097;Boncourt;100.0;0.0;2.0;0.0;15.0;0.0;0.0;19.0;20.0;0.0;0.0;37.0;0.0
